puesto_code,puesto_name,num_mesas,dept_reg_code,dept_name,mpio_reg_code_7,mpio_name,zona_code,zona_name,is_exterior
1600001120031,11 DE NOVIEMBRE,2,1600,BOGOTA D.C.,1600001,BOGOTA. D.C.,160000112,ZONA12,False
1600001120011,12 DE OCTUBRE,13,1600,BOGOTA D.C.,1600001,BOGOTA. D.C.,160000112,ZONA12,False
1600001040028,20 DE JULIO SEDE A,30,1600,BOGOTA D.C.,1600001,BOGOTA. D.C.,160000104,ZONA04,False
1600001060003,ABRAHAM LINCOLN,13,1600,BOGOTA D.C.,1600001,BOGOTA. D.C.,160000106,ZONA06,False
2800048990090,ABRE EL OJO,1,2800,SUCRE,2800048,GALERAS (NUEVA GRANADA),280004899,ZONA99,False
1300014990001,ABROJAL,3,1300,CORDOBA,1300014,COTORRA (BONGO),130001499,ZONA99,False
3100001020005,ACADEMIA DE DIBUJO PROFESIONAL,30,3100,VALLE,3100001,CALI,310000102,ZONA02,False
3100001280004,ACADEMIA JOSE MARIA CABAL,13,3100,VALLE,3100001,CALI,310000128,ZONA28,False
5200001140002,ACADEMIA MILITAR JOSE ANTONIO PAEZ,18,5200,META,5200001,VILLAVICENCIO,520000114,ZONA14,False
2700091990002,ACAPULCO,5,2700,SANTANDER,2700091,GIRON,270009199,ZONA99,False
6800001990002,ACARICUARA,2,6800,VAUPES,6800001,MITU,680000199,ZONA99,False
7200001990005,ACEITICO,1,7200,VICHADA,7200001,PUERTO CARREÑO,720000199,ZONA99,False
1600001130023,ACEVEDO TEJADA,7,1600,BOGOTA D.C.,1600001,BOGOTA. D.C.,160000113,ZONA13,False
2800160990005,ACHIOTE,4,2800,SUCRE,2800160,SAMPUES,280016099,ZONA99,False
2900091990001,ACO,1,2900,TOLIMA,2900091,PRADO,290009199,ZONA99,False
1700013990001,ACOSO,1,1700,CHOCO,1700013,CONDOTO,170001399,ZONA99,False
1600001090029,ACUNAR,10,1600,BOGOTA D.C.,1600001,BOGOTA. D.C.,160000109,ZONA09,False
2500093990007,AEROPUERTO LA PISTA,2,2500,NORTE DE SAN,2500093,TIBU,250009399,ZONA99,False
0900001990005,AGROTURISTICO EL TABLAZO,13,0900,CALDAS,0900001,MANIZALES,090000199,ZONA99,False
2100010990005,AGUA BENDITA,1,2100,MAGDALENA,2100010,ARACATACA,210001099,ZONA99,False
2500043990004,AGUA BLANCA,2,2500,NORTE DE SAN,2500043,HACARI,250004399,ZONA99,False
4400016990026,AGUA BLANCA,1,4400,CAQUETA,4400016,MILAN,440001699,ZONA99,False
0900055990001,AGUA BONITA,2,0900,CALDAS,0900055,MANZANARES,090005599,ZONA99,False
0900085990002,AGUA BONITA,1,0900,CALDAS,0900085,PENSILVANIA,090008599,ZONA99,False
1500241990001,AGUA BONITA,4,1500,CUNDINAMARCA,1500241,SILVANIA,150024199,ZONA99,False
1700006990086,AGUA CLARA,1,1700,CHOCO,1700006,ALTO BAUDO (PIE DE PATO),170000699,ZONA99,False
2300016990002,AGUA CLARA,1,2300,NARIÑO,2300016,BARBACOAS,230001699,ZONA99,False
1100043990001,AGUA CLARA (GOLONDRO),2,1100,CAUCA,1100043,LOPEZ (MICAY),110004399,ZONA99,False
1100087990002,AGUA CLARA CANELAR,4,1100,CAUCA,1100087,SUAREZ,110008799,ZONA99,False
1100091990086,AGUA CLARITA,1,1100,CAUCA,1100091,TIMBIQUI,110009199,ZONA99,False
2500061990005,AGUA DE LA VIRGEN,3,2500,NORTE DE SAN,2500061,OCAÑA,250006199,ZONA99,False
2700112990003,AGUA FRIA,1,2700,SANTANDER,2700112,JESUS MARIA,270011299,ZONA99,False
2700025990003,AGUA LINDA,1,2700,SANTANDER,2700025,BOLIVAR,270002599,ZONA99,False
3100085990006,AGUA MONA,2,3100,VALLE,3100085,RESTREPO,310008599,ZONA99,False
2700079990005,AGUA SUCIA,1,2700,SANTANDER,2700079,ENCISO,270007999,ZONA99,False
0700059990001,AGUABLANCA,1,0700,BOYACA,0700059,CUBARA,070005999,ZONA99,False
2500013990001,AGUABLANCA,2,2500,NORTE DE SAN,2500013,BUCARASICA,250001399,ZONA99,False
0900076990002,AGUACATAL,1,0900,CALDAS,0900076,NEIRA,090007699,ZONA99,False
23001399900A9,AGUACATE,2,2300,NARIÑO,2300139,TUMACO,230013999,ZONA99,False
2800220990010,AGUACATE,2,2800,SUCRE,2800220,SAN ONOFRE,280022099,ZONA99,False
4000010990002,AGUACHICA,6,4000,ARAUCA,4000010,ARAUQUITA,400001099,ZONA99,False
2500001990020,AGUACLARA,11,2500,NORTE DE SAN,2500001,CUCUTA,250000199,ZONA99,False
3100019990025,AGUACLARA,1,3100,VALLE,3100019,BUENAVENTURA,310001999,ZONA99,False
3100079990049,AGUACLARA,2,3100,VALLE,3100079,PALMIRA,310007999,ZONA99,False
3100106990026,AGUACLARA,25,3100,VALLE,3100106,TULUA,310010699,ZONA99,False
4600800990005,AGUACLARA,2,4600,CASANARE,4600800,SABANALARGA,460080099,ZONA99,False
3100106990027,AGUACLARA NUESTRA SEÑORA DEL CARMEN,2,3100,VALLE,3100106,TULUA,310010699,ZONA99,False
2100025990001,AGUAESTRADA,3,2100,MAGDALENA,2100025,EL BANCO,210002599,ZONA99,False
0700190990001,AGUAFRIA,1,0700,BOYACA,0700190,PAUNA,070019099,ZONA99,False
1200875990020,AGUAS BLANCAS,5,1200,CESAR,1200875,SAN MARTIN,120087599,ZONA99,False
1600001040045,AGUAS CLARAS,5,1600,BOGOTA D.C.,1600001,BOGOTA. D.C.,160000104,ZONA04,False
2500061990001,AGUAS CLARAS,4,2500,NORTE DE SAN,2500061,OCAÑA,250006199,ZONA99,False
2900055990015,AGUAS CLARAS,1,2900,TOLIMA,2900055,FRESNO,290005599,ZONA99,False
5200035990002,AGUAS CLARAS,4,5200,META,5200035,GRANADA,520003599,ZONA99,False
3100016990003,AGUAS LINDAS,1,3100,VALLE,3100016,BOLIVAR,310001699,ZONA99,False
0500113990005,AGUAS NEGRAS,1,0500,BOLIVAR,0500113,TIQUISIO (PTO. RICO),050011399,ZONA99,False
2800220990013,AGUAS NEGRAS,4,2800,SUCRE,2800220,SAN ONOFRE,280022099,ZONA99,False
1300019990001,AGUAS VIVAS,2,1300,CORDOBA,1300019,CHINU,130001999,ZONA99,False
1300037990002,AGUAS VIVAS,3,1300,CORDOBA,1300037,SAHAGUN,130003799,ZONA99,False
2100052990006,AGUAS VIVAS,2,2100,MAGDALENA,2100052,PLATO,210005299,ZONA99,False
1700007990001,AGUASAL,5,1700,CHOCO,1700007,BAGADO,170000799,ZONA99,False
0500084990004,AGUASUCIA,1,0500,BOLIVAR,0500084,SAN PABLO,050008499,ZONA99,False
2700037990002,AGUATENDIDA,2,2700,SANTANDER,2700037,CARCASI,270003799,ZONA99,False
1600001090015,AGUSTINIANO SALITRE,30,1600,BOGOTA D.C.,1600001,BOGOTA. D.C.,160000109,ZONA09,False
2300055990001,AHUMADA,2,2300,NARIÑO,2300055,GUAITARILLA,230005599,ZONA99,False
1900001990008,AIPECITO,3,1900,HUILA,1900001,NEIVA,190000199,ZONA99,False
2300142990001,ALBAN,2,2300,NARIÑO,2300142,TUQUERRES,230014299,ZONA99,False
3100046990001,ALBAN,3,3100,VALLE,3100046,EL CAIRO,310004699,ZONA99,False
1100040990003,ALBANIA,2,1100,CAUCA,1100040,LA VEGA,110004099,ZONA99,False
23001399900A3,ALBANIA,1,2300,NARIÑO,2300139,TUMACO,230013999,ZONA99,False
2700193990001,ALBANIA,2,2700,SANTANDER,2700193,SAN VICENTE DE CHUCURI,270019399,ZONA99,False
2800190990001,ALBANIA,7,2800,SUCRE,2800190,SAN JUAN DE BETULIA (BETULIA),280019099,ZONA99,False
2100060990033,ALBERTO CABALLERO,7,2100,MAGDALENA,2100060,SABANAS DE SAN ANGEL,210006099,ZONA99,False
1600001110005,ALBERTO LLERAS CAMARGO - IED,44,1600,BOGOTA D.C.,1600001,BOGOTA. D.C.,160000111,ZONA11,False
1600001160021,ALCALA,32,1600,BOGOTA D.C.,1600001,BOGOTA. D.C.,160000116,ZONA16,False
1600001100066,ALCALA SEDE B,4,1600,BOGOTA D.C.,1600001,BOGOTA. D.C.,160000110,ZONA10,False
1600001170002,ALCALDIA MAYOR,31,1600,BOGOTA D.C.,1600001,BOGOTA. D.C.,160000117,ZONA17,False
0100001200002,ALCALDIA MUNICIPAL (SOTANO),42,0100,ANTIOQUIA,0100001,MEDELLIN,010000120,ZONA20,False
1600001160005,ALCALDIA PUENTE ARANDA,26,1600,BOGOTA D.C.,1600001,BOGOTA. D.C.,160000116,ZONA16,False
1600001180010,ALCALDIA QUIROGA,27,1600,BOGOTA D.C.,1600001,BOGOTA. D.C.,160000118,ZONA18,False
4600001990003,ALCARAVAN LA NIATA,3,4600,CASANARE,4600001,YOPAL,460000199,ZONA99,False
2300139990006,ALCUAN,1,2300,NARIÑO,2300139,TUMACO,230013999,ZONA99,False
2300028990001,ALDEA DE MARIA,3,2300,NARIÑO,2300028,CONTADERO,230002899,ZONA99,False
0900013990001,ALEGRIAS,1,0900,CALDAS,0900013,ARANZAZU,090001399,ZONA99,False
3100097990001,ALEGRIAS,1,3100,VALLE,3100097,SEVILLA,310009799,ZONA99,False
2100012990030,ALEJANDRIA,1,2100,MAGDALENA,2100012,ARIGUANI (EL DIFICIL),210001299,ZONA99,False
2500001100004,ALEJANDRO GUTIERREZ SD SAN JUAN BOSCO,14,2500,NORTE DE SAN,2500001,CUCUTA,250000110,ZONA10,False
1600001180008,ALEJANDRO OBREGON GUSTAVO REST,18,1600,BOGOTA D.C.,1600001,BOGOTA. D.C.,160000118,ZONA18,False
1600001010022,ALESSANDRO VOLTA,27,1600,BOGOTA D.C.,1600001,BOGOTA. D.C.,160000101,ZONA01,False
2300055990017,ALEX,2,2300,NARIÑO,2300055,GUAITARILLA,230005599,ZONA99,False
1600001180016,ALEXANDER FLEMING SAN JORGE,21,1600,BOGOTA D.C.,1600001,BOGOTA. D.C.,160000118,ZONA18,False
2800020990015,ALFEREZ,1,2800,SUCRE,2800020,CAIMITO,280002099,ZONA99,False
1300004990001,ALFONSO LOPEZ,3,1300,CORDOBA,1300004,AYAPEL,130000499,ZONA99,False
1600001050030,ALFONSO LOPEZ,24,1600,BOGOTA D.C.,1600001,BOGOTA. D.C.,160000105,ZONA05,False
2300025990001,ALFONSO LOPEZ,2,2300,NARIÑO,2300025,CONSACA,230002599,ZONA99,False
1100028990001,ALFONSO LOPEZ (BALSITAS),1,1100,CAUCA,1100028,GUAPI,110002899,ZONA99,False
1700011990010,ALFONSO LOPEZ (PUERTO MARTINE,1,1700,CHOCO,1700011,BOJAYA (BELLAVISTA),170001199,ZONA99,False
2300095990005,ALFONSO LOPEZ PUMAREJO (LA FL,1,2300,NARIÑO,2300095,OLAYA HERRERA,230009599,ZONA99,False
4800016020003,ALFONSO LOPEZ PUMAREJO SD COL JUYASIRAIN,1,4800,LA GUAJIRA,4800016,URIBIA,480001602,ZONA02,False
1600001070050,ALFREDO NOBEL,10,1600,BOGOTA D.C.,1600001,BOGOTA. D.C.,160000107,ZONA07,False
2100025990005,ALGARROBAL,4,2100,MAGDALENA,2100025,EL BANCO,210002599,ZONA99,False
0500124990005,ALGARROBO,1,0500,BOLIVAR,0500124,VILLANUEVA,050012499,ZONA99,False
2500076990002,ALGARROBOS,1,2500,NORTE DE SAN,2500076,SAN CALIXTO,250007699,ZONA99,False
1300060990001,ALGODONCILLO,1,1300,CORDOBA,1300060,TUCHIN,130006099,ZONA99,False
2800120990025,ALGODONCILLO,3,2800,SUCRE,2800120,PALMITO,280012099,ZONA99,False
1600001180050,ALIANZA QUIROGA,15,1600,BOGOTA D.C.,1600001,BOGOTA. D.C.,160000118,ZONA18,False
1600001110058,ALMACEN ÉXITO LA COLINA,50,1600,BOGOTA D.C.,1600001,BOGOTA. D.C.,160000111,ZONA11,False
2800100990008,ALMAGRA,3,2800,SUCRE,2800100,OVEJAS,280010099,ZONA99,False
1600001100058,ALMAZAN ENGATIVA,42,1600,BOGOTA D.C.,1600001,BOGOTA. D.C.,160000110,ZONA10,False
1700026990001,ALMENDRO,1,1700,CHOCO,1700026,MEDIO BAUDO (PUERTO MELUK),170002699,ZONA99,False
1600001050006,ALMIRANTE PADILLA,35,1600,BOGOTA D.C.,1600001,BOGOTA. D.C.,160000105,ZONA05,False
1600001080032,ALOHA,7,1600,BOGOTA D.C.,1600001,BOGOTA. D.C.,160000108,ZONA08,False
2300079990005,ALPUJARRA,2,2300,NARIÑO,2300079,LA UNION,230007999,ZONA99,False
1600001160020,ALQUERIA,23,1600,BOGOTA D.C.,1600001,BOGOTA. D.C.,160000116,ZONA16,False
1500334990001,ALSACIA,2,1500,CUNDINAMARCA,1500334,YACOPI,150033499,ZONA99,False
2400008990030,ALTA CAMPANA,2,2400,RISARALDA,2400008,APIA,240000899,ZONA99,False
2300019990002,ALTACLARA,1,2300,NARIÑO,2300019,BUESACO,230001999,ZONA99,False
3100007990001,ALTAFLOR,1,3100,VALLE,3100007,ANDALUCIA,310000799,ZONA99,False
1700001990001,ALTAGRACIA,1,1700,CHOCO,1700001,QUIBDO,170000199,ZONA99,False
2400001990005,ALTAGRACIA,14,2400,RISARALDA,2400001,PEREIRA,240000199,ZONA99,False
1100040990001,ALTAMIRA,3,1100,CAUCA,1100040,LA VEGA,110004099,ZONA99,False
1100087990001,ALTAMIRA,2,1100,CAUCA,1100087,SUAREZ,110008799,ZONA99,False
1600001040017,ALTAMIRA,34,1600,BOGOTA D.C.,1600001,BOGOTA. D.C.,160000104,ZONA04,False
2300098990020,ALTAMIRA,3,2300,NARIÑO,2300098,POLICARPA,230009899,ZONA99,False
5200045990003,ALTAMIRA,1,5200,META,5200045,PUERTO LOPEZ,520004599,ZONA99,False
2300016990001,ALTAQUER,2,2300,NARIÑO,2300016,BARBACOAS,230001699,ZONA99,False
23001399900C7,ALTO ALBI,1,2300,NARIÑO,2300139,TUMACO,230013999,ZONA99,False
0900106990001,ALTO ARAUCA,2,0900,CALDAS,0900106,RISARALDA,090010699,ZONA99,False
2300025990002,ALTO BOMBONA,1,2300,NARIÑO,2300025,CONSACA,230002599,ZONA99,False
3100046990010,ALTO BONITO,1,3100,VALLE,3100046,EL CAIRO,310004699,ZONA99,False
23001399900A2,ALTO BUENOS AIRES,1,2300,NARIÑO,2300139,TUMACO,230013999,ZONA99,False
0500041990002,ALTO CARIBONA,1,0500,BOLIVAR,0500041,MONTECRISTO,050004199,ZONA99,False
2300001990002,ALTO CASANARE,2,2300,NARIÑO,2300001,PASTO,230000199,ZONA99,False
2700071990010,ALTO CASCAJALES,2,2700,SANTANDER,2700071,EL CARMEN,270007199,ZONA99,False
2400054990014,ALTO CAUCA,2,2400,RISARALDA,2400054,MARSELLA,240005499,ZONA99,False
2400054990076,ALTO CAUCA RESGUARDO INDIGENA SURATENA,2,2400,RISARALDA,2400054,MARSELLA,240005499,ZONA99,False
1700032990001,ALTO CHATO,1,1700,CHOCO,1700032,RIO IRO,170003299,ZONA99,False
1100043990005,ALTO CHUARE (NAICIONA),1,1100,CAUCA,1100043,LOPEZ (MICAY),110004399,ZONA99,False
3100046990006,ALTO CIELO,1,3100,VALLE,3100046,EL CAIRO,310004699,ZONA99,False
0900001990011,ALTO CORINTO,2,0900,CALDAS,0900001,MANIZALES,090000199,ZONA99,False
2500073990003,ALTO DE ANGULO,1,2500,NORTE DE SAN,2500073,SALAZAR,250007399,ZONA99,False
1500334990002,ALTO DE CAÑAS,1,1500,CUNDINAMARCA,1500334,YACOPI,150033499,ZONA99,False
5200060990001,ALTO DE IRACA,1,5200,META,5200060,SAN MARTIN DE LOS LLANOS,520006099,ZONA99,False
2800220990093,ALTO DE JULIO,1,2800,SUCRE,2800220,SAN ONOFRE,280022099,ZONA99,False
3100061990001,ALTO DE LA JULIA,1,3100,VALLE,3100061,GUACARI,310006199,ZONA99,False
0900004990005,ALTO DE LA MONTAÑA,1,0900,CALDAS,0900004,AGUADAS,090000499,ZONA99,False
2500061990018,ALTO DE LOS PATIOS,1,2500,NORTE DE SAN,2500061,OCAÑA,250006199,ZONA99,False
1100046990001,ALTO DE MAYO,1,1100,CAUCA,1100046,MERCADERES,110004699,ZONA99,False
3100103990001,ALTO DE PAEZ,2,3100,VALLE,3100103,TRUJILLO,310010399,ZONA99,False
5200001990040,ALTO DE POMPEYA,6,5200,META,5200001,VILLAVICENCIO,520000199,ZONA99,False
2700187990001,ALTO DE SAN JOSE DE MIRANDA,1,2700,SANTANDER,2700187,SAN JOSE DE MIRANDA,270018799,ZONA99,False
1100025990001,ALTO DEL REY,3,1100,CAUCA,1100025,EL TAMBO,110002599,ZONA99,False
2500097990015,ALTO EL POZO,2,2500,NORTE DE SAN,2500097,VILLA CARO,250009799,ZONA99,False
2300088990040,ALTO ESTERO,1,2300,NARIÑO,2300088,MAGUI (PAYAN),230008899,ZONA99,False
1100082990006,ALTO GRANDE,1,1100,CAUCA,1100082,SILVIA,110008299,ZONA99,False
2700112990002,ALTO GRANDE,1,2700,SANTANDER,2700112,JESUS MARIA,270011299,ZONA99,False
2700193990018,ALTO GRANDE,1,2700,SANTANDER,2700193,SAN VICENTE DE CHUCURI,270019399,ZONA99,False
2700166990020,ALTO GUAMITO,1,2700,SANTANDER,2700166,PUENTE NACIONAL,270016699,ZONA99,False
1700015990097,ALTO GUAYABAL,1,1700,CHOCO,1700015,CARMEN DEL DARIEN,170001599,ZONA99,False
2700220990003,ALTO JORDAN,2,2700,SANTANDER,2700220,VELEZ,270022099,ZONA99,False
23001399900A1,ALTO LOMERIO-VUELTA DEL CARMEN,2,2300,NARIÑO,2300139,TUMACO,230013999,ZONA99,False
2300073990009,ALTO MAYO (ESCANDOY),2,2300,NARIÑO,2300073,LA CRUZ,230007399,ZONA99,False
1100010990002,ALTO NAYA,2,1100,CAUCA,1100010,BUENOS AIRES,110001099,ZONA99,False
23001399900D8,ALTO PALAY,1,2300,NARIÑO,2300139,TUMACO,230013999,ZONA99,False
23001399900A4,ALTO PAÑAMBI,1,2300,NARIÑO,2300139,TUMACO,230013999,ZONA99,False
2300044990001,ALTO PEÑOL,1,2300,NARIÑO,2300044,EL PEÑOL,230004499,ZONA99,False
3100019990023,ALTO POTEDO,1,3100,VALLE,3100019,BUENAVENTURA,310001999,ZONA99,False
23001399900B2,ALTO PUSBI,1,2300,NARIÑO,2300139,TUMACO,230013999,ZONA99,False
2300139990005,ALTO SAN AGUSTIN,1,2300,NARIÑO,2300139,TUMACO,230013999,ZONA99,False
1100088990002,ALTO SAN JOSE,3,1100,CAUCA,1100088,TIMBIO,110008899,ZONA99,False
23001399900A5,ALTO SANTO DOMINGO,1,2300,NARIÑO,2300139,TUMACO,230013999,ZONA99,False
2700166990022,ALTO SEMISA,1,2700,SANTANDER,2700166,PUENTE NACIONAL,270016699,ZONA99,False
3100010990006,ALTO TIGRE,1,3100,VALLE,3100010,ANSERMANUEVO,310001099,ZONA99,False
2300025990003,ALTO TINAJILLAS,1,2300,NARIÑO,2300025,CONSACA,230002599,ZONA99,False
5200043990083,ALTO UNUMA,4,5200,META,5200043,PUERTO GAITAN,520004399,ZONA99,False
2700193990055,ALTO VIENTO,1,2700,SANTANDER,2700193,SAN VICENTE DE CHUCURI,270019399,ZONA99,False
1600001190034,ALTOS DE JALISCO,4,1600,BOGOTA D.C.,1600001,BOGOTA. D.C.,160000119,ZONA19,False
1600001190057,ALTOS DE LA ESTANCIA,8,1600,BOGOTA D.C.,1600001,BOGOTA. D.C.,160000119,ZONA19,False
0700176990002,ALTOSANO,1,0700,BOYACA,0700176,OTANCHE,070017699,ZONA99,False
1600001110031,ALVARO GOMEZ HURTADO SEDE A - IED,47,1600,BOGOTA D.C.,1600001,BOGOTA. D.C.,160000111,ZONA11,False
1600001110090,ALVARO GOMEZ HURTADO SEDE B - IED,12,1600,BOGOTA D.C.,1600001,BOGOTA. D.C.,160000111,ZONA11,False
3100079990041,AMAIME,10,3100,VALLE,3100079,PALMIRA,310007999,ZONA99,False
7200006990010,AMANAVEN,1,7200,VICHADA,7200006,CUMARIBO,720000699,ZONA99,False
2300078990003,AMARALES,2,2300,NARIÑO,2300078,LA TOLA,230007899,ZONA99,False
2900043990001,AMBICA,1,2900,TOLIMA,2900043,DOLORES,290004399,ZONA99,False
23001399900A6,AMBUPI,1,2300,NARIÑO,2300139,TUMACO,230013999,ZONA99,False
2300039990008,AMINDA,1,2300,NARIÑO,2300039,CUMBITARA,230003999,ZONA99,False
2900040990009,AMOYA ( COPETE),1,2900,TOLIMA,2900040,CHAPARRAL,290004099,ZONA99,False
2900040990001,AMOYA ( LAS CRUCES),2,2900,TOLIMA,2900040,CHAPARRAL,290004099,ZONA99,False
2900040990005,AMOYA (LA CORTES),2,2900,TOLIMA,2900040,CHAPARRAL,290004099,ZONA99,False
2900040990081,AMOYA (LINEA DIAMANTE),1,2900,TOLIMA,2900040,CHAPARRAL,290004099,ZONA99,False
2900040990082,AMOYA (SAN BARTOLOME),1,2900,TOLIMA,2900040,CHAPARRAL,290004099,ZONA99,False
2900040990080,AMOYA LAS TAPIAS,3,2900,TOLIMA,2900040,CHAPARRAL,290004099,ZONA99,False
1700006990008,AMPARRADO,1,1700,CHOCO,1700006,ALTO BAUDO (PIE DE PATO),170000699,ZONA99,False
1700011990042,AMPARRADO,1,1700,CHOCO,1700011,BOJAYA (BELLAVISTA),170001199,ZONA99,False
1700006990005,AMPARRAIDA,1,1700,CHOCO,1700006,ALTO BAUDO (PIE DE PATO),170000699,ZONA99,False
3100064990002,AMPUDIA,2,3100,VALLE,3100064,JAMUNDI,310006499,ZONA99,False
1100076020005,ANA JOSEFA MORALES DUQUE,5,1100,CAUCA,1100076,SANTANDER DE QUILICHAO,110007602,ZONA02,False
3100010990004,ANACARO,2,3100,VALLE,3100010,ANSERMANUEVO,310001099,ZONA99,False
1900082990001,ANACLETO GARCIA,4,1900,HUILA,1900082,TELLO,190008299,ZONA99,False
2900022990001,ANAIME,4,2900,TOLIMA,2900022,CAJAMARCA,290002299,ZONA99,False
2700175990008,ANCA,1,2700,SANTANDER,2700175,SAN ANDRES,270017599,ZONA99,False
0500043990003,ANCON,2,0500,BOLIVAR,0500043,MOMPOS,050004399,ZONA99,False
1100016990026,ANDALUCIA,3,1100,CAUCA,1100016,CALDONO,110001699,ZONA99,False
1300019990003,ANDALUCIA,1,1300,CORDOBA,1300019,CHINU,130001999,ZONA99,False
2300115990003,ANDALUCIA,1,2300,NARIÑO,2300115,SAMANIEGO,230011599,ZONA99,False
2900019990001,ANDES,1,2900,TOLIMA,2900019,ATACO,290001999,ZONA99,False
2400021990010,ANDICA,2,2400,RISARALDA,2400021,BELEN DE UMBRIA,240002199,ZONA99,False
3100103990005,ANDINAPOLIS,4,3100,VALLE,3100103,TRUJILLO,310010399,ZONA99,False
1700001010007,ANEXA IE PEDRO GRAU Y AROLA B. OBRERO,2,1700,CHOCO,1700001,QUIBDO,170000101,ZONA01,False
2300001990008,ANGANOY,13,2300,NARIÑO,2300001,PASTO,230000199,ZONA99,False
1600001010045,ANGLO AMERICANO,11,1600,BOGOTA D.C.,1600001,BOGOTA. D.C.,160000101,ZONA01,False
1100007990046,ANGONI,1,1100,CAUCA,1100007,BOLIVAR,110000799,ZONA99,False
1100091990007,ANGOSTURA,1,1100,CAUCA,1100091,TIMBIQUI,110009199,ZONA99,False
2100073990001,ANGOSTURA,2,2100,MAGDALENA,2100073,SAN ZENON,210007399,ZONA99,False
2700071990005,ANGOSTURA DE LOS ANDES,2,2700,SANTANDER,2700071,EL CARMEN,270007199,ZONA99,False
3100094990003,ANGOSTURAS,1,3100,VALLE,3100094,SAN PEDRO,310009499,ZONA99,False
5200042990005,ANGOSTURAS DEL GUAPE,1,5200,META,5200042,LEJANIAS,520004299,ZONA99,False
1100058990002,ANGULO,2,1100,CAUCA,1100058,PATIA (EL BORDO),110005899,ZONA99,False
0500097990001,ANIMAS ALTAS,3,0500,BOLIVAR,0500097,SIMITI,050009799,ZONA99,False
1700035990007,ANTADO (LA PUNTA),1,1700,CHOCO,1700035,RIO QUITO (PAIMADO),170003599,ZONA99,False
1200900990010,ANTEQUERA,3,1200,CESAR,1200900,TAMALAMEQUE,120090099,ZONA99,False
0100154990050,ANTIGUA INSPECCION DE POLICIA LA HUNDIDA,1,0100,ANTIOQUIA,0100154,ITUANGO,010015499,ZONA99,False
0900007010002,ANTIGUA SEDE UNIVALLE,14,0900,CALDAS,0900007,ANSERMA,090000701,ZONA01,False
0900001020004,ANTIGUO CISCO SAN JOSE,1,0900,CALDAS,0900001,MANIZALES,090000102,ZONA02,False
0100292990025,ANTIGUO COLEGIO,1,0100,ANTIOQUIA,0100292,VENECIA,010029299,ZONA99,False
1600001020004,ANTIGUO COUNTRY PLAZOLETA CARULLA,28,1600,BOGOTA D.C.,1600001,BOGOTA. D.C.,160000102,ZONA02,False
0100253990005,ANTIGUO HOTEL EL LIMON,1,0100,ANTIOQUIA,0100253,SANTO DOMINGO,010025399,ZONA99,False
0900001030001,ANTIGUO TERMINAL DE TRANS PEOPLECONTACT,23,0900,CALDAS,0900001,MANIZALES,090000103,ZONA03,False
0700079010002,ANTIGUO TERMINAL DE TRANSPORTE,19,0700,BOYACA,0700079,DUITAMA,070007901,ZONA01,False
0300001310005,ANTONIO JOSE DE SUCRE SEDE 1,34,0300,ATLANTICO,0300001,BARRANQUILLA,030000131,ZONA31,False
2300078990005,ANTONIO NARIÑO (LA VIGIA),1,2300,NARIÑO,2300078,LA TOLA,230007899,ZONA99,False
2300112990006,ANTONIO NARIÑO (PUMALDE),1,2300,NARIÑO,2300112,ROBERTO PAYAN (SAN JOSE),230011299,ZONA99,False
1600001140014,ANTONIO RICAURTE,5,1600,BOGOTA D.C.,1600001,BOGOTA. D.C.,160000114,ZONA14,False
1700006990002,APARTADO,1,1700,CHOCO,1700006,ALTO BAUDO (PIE DE PATO),170000699,ZONA99,False
5200001990071,APIAY,11,5200,META,5200001,VILLAVICENCIO,520000199,ZONA99,False
2300043990001,APONTE,5,2300,NARIÑO,2300043,EL TABLON,230004399,ZONA99,False
1500318990008,APOSENTOS,1,1500,CUNDINAMARCA,1500318,VENECIA,150031899,ZONA99,False
1500334990003,APOSENTOS,1,1500,CUNDINAMARCA,1500334,YACOPI,150033499,ZONA99,False
2100052990001,APURE,5,2100,MAGDALENA,2100052,PLATO,210005299,ZONA99,False
2400001990034,ARABIA,8,2400,RISARALDA,2400001,PEREIRA,240000199,ZONA99,False
1300016990001,ARACHE,7,1300,CORDOBA,1300016,CHIMA,130001699,ZONA99,False
1100007990085,ARAGON,1,1100,CAUCA,1100007,BOLIVAR,110000799,ZONA99,False
2700194990010,ARAGUA,3,2700,SANTANDER,2700194,SANTA HELENA DEL OPON,270019499,ZONA99,False
2700205990002,ARALES,1,2700,SANTANDER,2700205,SUCRE,270020599,ZONA99,False
1100055990003,ARANZAZU,1,1100,CAUCA,1100055,PAEZ (BELALCAZAR),110005599,ZONA99,False
6000001990074,ARARA,2,6000,AMAZONAS,6000001,LETICIA,600000199,ZONA99,False
4400022990025,ARARACUARA,1,4400,CAQUETA,4400022,SOLANO,440002299,ZONA99,False
1100055990001,ARAUJO,1,1100,CAUCA,1100055,PAEZ (BELALCAZAR),110005599,ZONA99,False
1100040990005,ARBELA,3,1100,CAUCA,1100040,LA VEGA,110004099,ZONA99,False
0900085990001,ARBOLEDA,4,0900,CALDAS,0900085,PENSILVANIA,090008599,ZONA99,False
2300130990004,ARBOLEDA,1,2300,NARIÑO,2300130,SAPUYES,230013099,ZONA99,False
2800280990005,ARBOLEDA,2,2800,SUCRE,2800280,SUCRE,280028099,ZONA99,False
